tipo_dato;fecha_hora;detalle_dato;nivel_sensibilidad;id_empresa
ACTIVIDAD;2025-10-22 06:20:17;Accion: Visualizacion_Prime, Objetivo: Camara_Seguridad;BAJO;3
UBICACION;2026-01-10 23:14:16;Lat: 41.9252, Lon: -0.6638;ALTO;3
ACTIVIDAD;2026-04-21 02:08:36;Accion: Lectura_Kindle, Objetivo: Articulo_Guardado;ALTO;3
ACTIVIDAD;2025-09-11 21:50:29;Accion: Visualizacion_Prime, Objetivo: Producto_Patrocinado;ALTO;3
UBICACION;2025-06-11 19:40:19;Lat: 42.8723, Lon: -7.5760;MEDIO;3
UBICACION;2026-01-17 23:06:43;Lat: 42.0588, Lon: -6.3896;MEDIO;3
UBICACION;2025-07-13 11:56:14;Lat: 39.4565, Lon: 1.6311;MEDIO;3
ACTIVIDAD;2025-09-29 05:05:02;Accion: Visualizacion_Prime, Objetivo: Serie_Streaming;BAJO;3
UBICACION;2026-03-19 18:03:08;Lat: 39.2762, Lon: 1.5364;ALTO;3
UBICACION;2026-04-01 12:15:50;Lat: 39.5214, Lon: -4.5471;BAJO;3
UBICACION;2025-11-15 14:10:11;Lat: 39.8977, Lon: -3.1201;MEDIO;3
UBICACION;2025-09-16 13:14:05;Lat: 41.8899, Lon: -4.1263;BAJO;3
ACTIVIDAD;2025-09-29 06:23:42;Accion: Deteccion_Movimiento, Objetivo: Lista_Deseos;ALTO;3
UBICACION;2025-05-25 04:16:39;Lat: 42.4252, Lon: -2.0386;BAJO;3
UBICACION;2026-03-14 01:31:18;Lat: 41.5991, Lon: -6.6600;BAJO;3
ACTIVIDAD;2025-12-17 00:59:40;Accion: Comando_Alexa, Objetivo: Serie_Streaming;ALTO;3
ACTIVIDAD;2025-06-16 10:18:38;Accion: Comando_Alexa, Objetivo: Video_Puerta_Casa;MEDIO;3
UBICACION;2025-11-28 21:59:49;Lat: 38.4423, Lon: 0.0465;MEDIO;3
UBICACION;2026-04-27 00:44:47;Lat: 36.7707, Lon: -7.6478;ALTO;3
ACTIVIDAD;2025-12-03 22:20:48;Accion: Comando_Alexa, Objetivo: Pagina_Subrayada;BAJO;3
ACTIVIDAD;2026-03-07 09:43:32;Accion: Lectura_Kindle, Objetivo: Articulo_Guardado;BAJO;3
UBICACION;2025-05-18 04:25:51;Lat: 42.1178, Lon: -1.3529;MEDIO;3
ACTIVIDAD;2026-03-11 20:23:18;Accion: Comando_Alexa, Objetivo: Video_Puerta_Casa;MEDIO;3
ACTIVIDAD;2026-01-07 06:55:57;Accion: Deteccion_Movimiento, Objetivo: Articulo_Guardado;BAJO;3
ACTIVIDAD;2025-06-10 09:04:12;Accion: Comando_Alexa, Objetivo: Pagina_Subrayada;ALTO;3
UBICACION;2025-12-23 07:11:01;Lat: 37.9118, Lon: -6.5069;ALTO;3
ACTIVIDAD;2025-05-17 15:59:54;Accion: Comando_Alexa, Objetivo: Historial_Compras;MEDIO;3
ACTIVIDAD;2026-02-05 12:37:36;Accion: Visualizacion_Prime, Objetivo: Camara_Seguridad;ALTO;3
UBICACION;2025-08-16 15:26:12;Lat: 41.4339, Lon: 2.5878;ALTO;3
UBICACION;2025-06-11 00:44:32;Lat: 37.7957, Lon: -0.2472;ALTO;3
ACTIVIDAD;2025-06-24 15:38:03;Accion: Compra_1_Clic, Objetivo: Pagina_Subrayada;ALTO;3
UBICACION;2026-03-14 12:03:29;Lat: 38.2539, Lon: -4.7540;BAJO;3
ACTIVIDAD;2026-01-20 16:07:45;Accion: Abandono_Carrito, Objetivo: Domotica_Hogar;MEDIO;3
UBICACION;2025-11-19 11:54:27;Lat: 36.0600, Lon: 0.4211;BAJO;3
UBICACION;2026-02-02 16:41:02;Lat: 39.1681, Lon: -8.3125;ALTO;3
UBICACION;2025-08-20 16:50:35;Lat: 38.2832, Lon: -3.1209;MEDIO;3
UBICACION;2026-01-30 09:05:37;Lat: 42.3684, Lon: -4.1461;MEDIO;3
ACTIVIDAD;2025-10-19 05:16:06;Accion: Comando_Alexa, Objetivo: Lista_Deseos;MEDIO;3
ACTIVIDAD;2025-11-18 07:17:16;Accion: Deteccion_Movimiento, Objetivo: Articulo_Guardado;ALTO;3
UBICACION;2026-01-26 21:04:03;Lat: 40.4801, Lon: -2.2289;MEDIO;3
UBICACION;2025-10-03 23:49:02;Lat: 36.8171, Lon: -8.1600;MEDIO;3
UBICACION;2026-02-20 09:30:11;Lat: 41.6881, Lon: -0.9423;BAJO;3
ACTIVIDAD;2025-06-08 02:36:37;Accion: Compra_1_Clic, Objetivo: Camara_Seguridad;BAJO;3
UBICACION;2025-09-06 15:42:00;Lat: 36.9812, Lon: -0.9828;BAJO;3
ACTIVIDAD;2026-02-06 10:33:19;Accion: Deteccion_Movimiento, Objetivo: Video_Puerta_Casa;MEDIO;3
UBICACION;2025-09-05 08:09:24;Lat: 38.0453, Lon: 2.0186;BAJO;3
UBICACION;2025-08-16 16:42:03;Lat: 40.5112, Lon: -2.1672;MEDIO;3
UBICACION;2025-08-04 18:30:38;Lat: 38.6604, Lon: -3.3186;BAJO;3
UBICACION;2025-09-10 22:37:29;Lat: 36.5168, Lon: -1.1465;ALTO;3
ACTIVIDAD;2025-05-30 20:15:17;Accion: Busqueda_Producto, Objetivo: Producto_Patrocinado;ALTO;3
UBICACION;2025-08-05 12:09:01;Lat: 42.8265, Lon: -5.4764;BAJO;3
ACTIVIDAD;2026-04-28 01:39:08;Accion: Deteccion_Movimiento, Objetivo: Producto_Patrocinado;ALTO;3
UBICACION;2025-11-01 01:45:12;Lat: 37.9751, Lon: -2.2737;ALTO;3
ACTIVIDAD;2025-06-02 09:31:10;Accion: Busqueda_Producto, Objetivo: Pagina_Subrayada;ALTO;3
ACTIVIDAD;2026-03-14 18:59:51;Accion: Lectura_Kindle, Objetivo: Lista_Deseos;MEDIO;3
UBICACION;2025-07-17 16:06:47;Lat: 42.0053, Lon: -8.5389;ALTO;3
UBICACION;2026-03-26 06:22:04;Lat: 38.7615, Lon: -7.0065;MEDIO;3
UBICACION;2025-07-01 03:00:12;Lat: 40.5331, Lon: -1.9141;ALTO;3
ACTIVIDAD;2025-09-01 01:10:29;Accion: Grabacion_Ring, Objetivo: Pagina_Subrayada;BAJO;3
ACTIVIDAD;2025-06-13 10:12:26;Accion: Abandono_Carrito, Objetivo: Historial_Compras;BAJO;3
UBICACION;2025-11-05 04:09:58;Lat: 39.2229, Lon: -1.0143;BAJO;3
UBICACION;2025-06-02 16:15:29;Lat: 36.2581, Lon: -8.1205;MEDIO;3
ACTIVIDAD;2025-10-23 18:45:30;Accion: Comando_Alexa, Objetivo: Articulo_Guardado;MEDIO;3
ACTIVIDAD;2025-06-21 06:40:16;Accion: Compra_1_Clic, Objetivo: Video_Puerta_Casa;BAJO;3
ACTIVIDAD;2025-08-20 11:47:26;Accion: Busqueda_Producto, Objetivo: Camara_Seguridad;BAJO;3
ACTIVIDAD;2025-09-03 21:54:47;Accion: Compra_1_Clic, Objetivo: Producto_Patrocinado;ALTO;3
ACTIVIDAD;2025-10-08 08:33:48;Accion: Deteccion_Movimiento, Objetivo: Historial_Compras;BAJO;3
UBICACION;2025-11-05 19:05:29;Lat: 36.5002, Lon: -4.4703;BAJO;3
ACTIVIDAD;2026-04-10 10:06:05;Accion: Deteccion_Movimiento, Objetivo: Video_Puerta_Casa;MEDIO;3
UBICACION;2025-10-15 10:22:33;Lat: 38.3555, Lon: -7.5089;BAJO;3
ACTIVIDAD;2025-06-18 08:40:36;Accion: Comando_Alexa, Objetivo: Producto_Patrocinado;ALTO;3
ACTIVIDAD;2025-05-23 03:27:30;Accion: Busqueda_Producto, Objetivo: Historial_Compras;MEDIO;3
UBICACION;2025-09-07 19:08:51;Lat: 39.3146, Lon: -1.6897;MEDIO;3
UBICACION;2025-11-26 18:41:33;Lat: 41.2616, Lon: -7.2967;BAJO;3
ACTIVIDAD;2025-11-29 01:24:02;Accion: Visualizacion_Prime, Objetivo: Producto_Patrocinado;MEDIO;3
ACTIVIDAD;2025-08-23 07:43:48;Accion: Visualizacion_Prime, Objetivo: Video_Puerta_Casa;ALTO;3
UBICACION;2026-02-05 02:34:30;Lat: 36.2864, Lon: 1.9474;MEDIO;3
ACTIVIDAD;2025-09-10 09:56:12;Accion: Compra_1_Clic, Objetivo: Video_Puerta_Casa;MEDIO;3
ACTIVIDAD;2025-06-14 05:00:52;Accion: Grabacion_Ring, Objetivo: Domotica_Hogar;BAJO;3
UBICACION;2025-07-20 18:26:22;Lat: 36.1042, Lon: -6.6550;BAJO;3
UBICACION;2025-08-22 12:16:54;Lat: 39.8253, Lon: -1.5366;ALTO;3
UBICACION;2025-12-29 09:32:09;Lat: 41.1424, Lon: -0.0285;BAJO;3
UBICACION;2026-01-25 01:02:44;Lat: 39.3374, Lon: -8.1844;BAJO;3
ACTIVIDAD;2025-05-23 03:56:04;Accion: Grabacion_Ring, Objetivo: Producto_Patrocinado;ALTO;3
UBICACION;2026-04-13 09:04:07;Lat: 41.0875, Lon: -6.3521;BAJO;3
UBICACION;2025-08-25 10:41:41;Lat: 39.5381, Lon: 1.0086;BAJO;3
ACTIVIDAD;2025-06-17 07:47:51;Accion: Busqueda_Producto, Objetivo: Pagina_Subrayada;MEDIO;3
ACTIVIDAD;2025-08-28 11:45:17;Accion: Compra_1_Clic, Objetivo: Lista_Deseos;MEDIO;3
ACTIVIDAD;2025-11-24 12:15:25;Accion: Busqueda_Producto, Objetivo: Pagina_Subrayada;BAJO;3
ACTIVIDAD;2025-08-05 08:39:35;Accion: Abandono_Carrito, Objetivo: Articulo_Guardado;ALTO;3
UBICACION;2025-06-11 16:11:12;Lat: 41.7913, Lon: 1.8119;MEDIO;3
UBICACION;2025-06-18 16:16:45;Lat: 38.5218, Lon: 2.4855;ALTO;3
ACTIVIDAD;2026-02-01 01:05:28;Accion: Visualizacion_Prime, Objetivo: Producto_Patrocinado;BAJO;3
UBICACION;2025-10-06 18:05:17;Lat: 39.1723, Lon: -4.6243;MEDIO;3
UBICACION;2026-01-21 18:05:10;Lat: 40.1667, Lon: -3.0126;BAJO;3
UBICACION;2026-01-12 11:17:23;Lat: 39.4486, Lon: -3.5750;ALTO;3
UBICACION;2026-04-06 10:58:01;Lat: 36.0008, Lon: -5.1339;BAJO;3
UBICACION;2026-01-31 08:33:14;Lat: 38.7628, Lon: 2.0375;BAJO;3
UBICACION;2025-10-01 02:13:21;Lat: 36.0663, Lon: 2.9361;BAJO;3
UBICACION;2025-09-18 23:57:03;Lat: 37.0428, Lon: -1.6187;ALTO;3
ACTIVIDAD;2026-01-04 06:31:21;Accion: Deteccion_Movimiento, Objetivo: Lista_Deseos;MEDIO;3
UBICACION;2025-05-17 03:26:45;Lat: 37.2364, Lon: -3.0908;MEDIO;3
UBICACION;2025-09-04 23:40:17;Lat: 39.6492, Lon: -6.3120;ALTO;3
UBICACION;2025-12-21 18:24:37;Lat: 37.7485, Lon: -0.7942;MEDIO;3
UBICACION;2026-03-17 12:10:30;Lat: 42.0222, Lon: -1.0903;BAJO;3
UBICACION;2025-11-21 22:19:46;Lat: 42.4866, Lon: 0.9385;BAJO;3
ACTIVIDAD;2025-07-02 14:26:13;Accion: Lectura_Kindle, Objetivo: Articulo_Guardado;ALTO;3
ACTIVIDAD;2025-06-13 21:12:24;Accion: Anadir_Carrito, Objetivo: Serie_Streaming;MEDIO;3
ACTIVIDAD;2025-05-22 18:18:25;Accion: Lectura_Kindle, Objetivo: Producto_Patrocinado;BAJO;3
UBICACION;2025-07-12 06:53:28;Lat: 37.7913, Lon: 1.4979;MEDIO;3
UBICACION;2026-02-16 11:29:35;Lat: 36.0305, Lon: -1.2352;MEDIO;3
ACTIVIDAD;2026-02-17 14:38:50;Accion: Anadir_Carrito, Objetivo: Articulo_Guardado;MEDIO;3
UBICACION;2025-12-19 18:12:14;Lat: 37.1258, Lon: -4.7835;MEDIO;3
UBICACION;2026-02-10 12:42:35;Lat: 37.7680, Lon: -8.2669;BAJO;3
ACTIVIDAD;2026-04-13 11:41:10;Accion: Compra_1_Clic, Objetivo: Domotica_Hogar;ALTO;3
UBICACION;2025-05-21 05:51:25;Lat: 40.7989, Lon: -1.1762;BAJO;3
UBICACION;2026-02-05 10:59:54;Lat: 40.8205, Lon: -2.2366;BAJO;3
UBICACION;2026-02-06 16:16:27;Lat: 37.6674, Lon: -2.9102;ALTO;3
UBICACION;2025-06-29 11:23:31;Lat: 37.8130, Lon: 1.5679;BAJO;3
ACTIVIDAD;2025-10-16 04:05:51;Accion: Lectura_Kindle, Objetivo: Lista_Deseos;BAJO;3
UBICACION;2025-07-29 10:50:51;Lat: 36.9234, Lon: -3.8964;BAJO;3
UBICACION;2025-12-13 12:25:19;Lat: 36.2182, Lon: -4.5267;ALTO;3
ACTIVIDAD;2025-11-05 00:20:18;Accion: Visualizacion_Prime, Objetivo: Producto_Patrocinado;ALTO;3
ACTIVIDAD;2026-04-20 05:46:55;Accion: Deteccion_Movimiento, Objetivo: Articulo_Guardado;MEDIO;3
UBICACION;2025-08-05 13:40:43;Lat: 38.2175, Lon: -7.2560;BAJO;3
ACTIVIDAD;2025-09-22 21:13:07;Accion: Anadir_Carrito, Objetivo: Historial_Compras;BAJO;3
UBICACION;2025-10-20 02:57:05;Lat: 42.1808, Lon: -7.7995;ALTO;3
UBICACION;2025-12-20 05:59:18;Lat: 38.8366, Lon: -7.6679;ALTO;3
ACTIVIDAD;2026-01-13 16:44:19;Accion: Busqueda_Producto, Objetivo: Serie_Streaming;ALTO;3
UBICACION;2025-12-24 18:27:50;Lat: 39.9440, Lon: -5.3264;BAJO;3
ACTIVIDAD;2025-06-15 20:07:34;Accion: Anadir_Carrito, Objetivo: Camara_Seguridad;BAJO;3
UBICACION;2026-02-06 11:41:17;Lat: 39.9009, Lon: -7.7118;MEDIO;3
UBICACION;2026-04-11 10:59:00;Lat: 42.8933, Lon: -0.9004;ALTO;3
ACTIVIDAD;2025-12-25 10:03:52;Accion: Abandono_Carrito, Objetivo: Domotica_Hogar;MEDIO;3
UBICACION;2026-01-01 14:26:08;Lat: 41.2188, Lon: -0.9127;MEDIO;3
UBICACION;2025-07-30 05:45:45;Lat: 40.1125, Lon: -2.7153;ALTO;3
UBICACION;2025-07-18 20:35:34;Lat: 41.6252, Lon: -1.5190;ALTO;3
ACTIVIDAD;2026-02-07 13:14:52;Accion: Grabacion_Ring, Objetivo: Video_Puerta_Casa;BAJO;3
UBICACION;2025-06-21 20:53:29;Lat: 39.8195, Lon: 0.7857;MEDIO;3
UBICACION;2026-01-31 03:04:07;Lat: 42.1571, Lon: -6.4054;ALTO;3
UBICACION;2025-09-24 04:10:09;Lat: 39.2282, Lon: -2.4366;BAJO;3
ACTIVIDAD;2025-09-26 02:11:39;Accion: Deteccion_Movimiento, Objetivo: Producto_Patrocinado;BAJO;3
ACTIVIDAD;2025-10-16 09:05:25;Accion: Grabacion_Ring, Objetivo: Producto_Patrocinado;BAJO;3
ACTIVIDAD;2025-10-15 05:28:46;Accion: Abandono_Carrito, Objetivo: Camara_Seguridad;MEDIO;3
UBICACION;2025-09-04 16:46:55;Lat: 36.1364, Lon: -6.3094;BAJO;3
ACTIVIDAD;2026-03-01 02:33:25;Accion: Comando_Alexa, Objetivo: Producto_Patrocinado;ALTO;3
UBICACION;2025-12-31 14:44:04;Lat: 39.9764, Lon: -2.4880;ALTO;3
ACTIVIDAD;2025-08-24 02:47:25;Accion: Deteccion_Movimiento, Objetivo: Lista_Deseos;MEDIO;3
UBICACION;2026-03-26 21:06:58;Lat: 37.7177, Lon: -4.1146;MEDIO;3
UBICACION;2025-12-11 16:55:28;Lat: 39.2595, Lon: -6.0166;BAJO;3
UBICACION;2025-09-28 11:40:28;Lat: 42.0035, Lon: 2.8274;ALTO;3
UBICACION;2026-02-22 04:48:50;Lat: 40.4398, Lon: 2.5290;MEDIO;3
UBICACION;2025-11-05 01:18:03;Lat: 36.5446, Lon: -4.3818;ALTO;3
ACTIVIDAD;2025-11-05 07:31:11;Accion: Abandono_Carrito, Objetivo: Domotica_Hogar;MEDIO;3
UBICACION;2025-09-15 15:46:35;Lat: 38.4319, Lon: -7.1527;ALTO;3
UBICACION;2026-01-07 10:57:13;Lat: 37.6059, Lon: -2.4216;MEDIO;3
UBICACION;2025-06-04 19:30:19;Lat: 41.1742, Lon: -5.6631;BAJO;3
ACTIVIDAD;2025-06-04 05:37:13;Accion: Lectura_Kindle, Objetivo: Pagina_Subrayada;MEDIO;3
ACTIVIDAD;2026-02-02 05:43:27;Accion: Busqueda_Producto, Objetivo: Lista_Deseos;ALTO;3
ACTIVIDAD;2026-03-25 02:24:28;Accion: Comando_Alexa, Objetivo: Lista_Deseos;MEDIO;3
ACTIVIDAD;2025-09-08 14:25:28;Accion: Abandono_Carrito, Objetivo: Camara_Seguridad;MEDIO;3
UBICACION;2025-08-14 08:49:54;Lat: 40.2165, Lon: 0.9359;BAJO;3
ACTIVIDAD;2025-06-10 18:01:39;Accion: Busqueda_Producto, Objetivo: Lista_Deseos;BAJO;3
UBICACION;2025-09-14 06:44:06;Lat: 41.9621, Lon: -8.4526;BAJO;3
ACTIVIDAD;2025-08-21 19:31:53;Accion: Busqueda_Producto, Objetivo: Historial_Compras;MEDIO;3
UBICACION;2025-07-23 04:56:31;Lat: 36.2114, Lon: 0.9311;MEDIO;3
ACTIVIDAD;2025-07-19 19:32:24;Accion: Anadir_Carrito, Objetivo: Video_Puerta_Casa;BAJO;3
ACTIVIDAD;2026-04-27 09:09:59;Accion: Grabacion_Ring, Objetivo: Serie_Streaming;MEDIO;3
ACTIVIDAD;2025-10-08 01:23:27;Accion: Busqueda_Producto, Objetivo: Camara_Seguridad;MEDIO;3
UBICACION;2025-07-13 21:38:54;Lat: 41.7576, Lon: -0.0947;BAJO;3
UBICACION;2025-07-16 04:32:43;Lat: 42.9681, Lon: -8.4763;BAJO;3
UBICACION;2026-03-04 02:36:12;Lat: 42.1471, Lon: -0.7224;ALTO;3
UBICACION;2026-03-25 11:41:05;Lat: 38.6093, Lon: -6.7771;BAJO;3
ACTIVIDAD;2026-04-13 18:11:04;Accion: Comando_Alexa, Objetivo: Producto_Patrocinado;BAJO;3
UBICACION;2026-03-03 18:12:37;Lat: 42.3791, Lon: -8.5928;ALTO;3
ACTIVIDAD;2025-07-30 10:22:24;Accion: Anadir_Carrito, Objetivo: Camara_Seguridad;MEDIO;3
UBICACION;2025-06-20 03:07:05;Lat: 42.3850, Lon: -5.5852;ALTO;3
UBICACION;2026-04-18 18:04:33;Lat: 37.3419, Lon: -5.8688;MEDIO;3
UBICACION;2025-11-26 15:15:36;Lat: 37.3211, Lon: -1.5300;ALTO;3
UBICACION;2026-04-18 16:50:58;Lat: 36.7715, Lon: -5.9319;ALTO;3
ACTIVIDAD;2025-10-01 20:55:29;Accion: Busqueda_Producto, Objetivo: Lista_Deseos;MEDIO;3
UBICACION;2025-11-08 14:21:19;Lat: 36.6614, Lon: -3.2667;MEDIO;3
UBICACION;2025-10-10 22:59:46;Lat: 42.5868, Lon: -5.3935;ALTO;3
UBICACION;2025-06-18 06:17:03;Lat: 38.3019, Lon: -5.0295;MEDIO;3
UBICACION;2025-07-20 00:21:32;Lat: 37.0248, Lon: -1.9744;BAJO;3
UBICACION;2025-10-08 01:02:40;Lat: 37.3998, Lon: -7.4537;MEDIO;3
UBICACION;2025-12-29 20:22:45;Lat: 38.8671, Lon: -8.5055;BAJO;3
ACTIVIDAD;2025-12-13 01:49:04;Accion: Grabacion_Ring, Objetivo: Camara_Seguridad;ALTO;3
UBICACION;2025-07-26 06:45:45;Lat: 36.3229, Lon: -6.1488;BAJO;3
ACTIVIDAD;2025-08-27 17:51:52;Accion: Anadir_Carrito, Objetivo: Camara_Seguridad;BAJO;3
UBICACION;2025-07-21 02:43:39;Lat: 36.8955, Lon: -6.2326;ALTO;3
UBICACION;2025-11-05 11:09:40;Lat: 41.5502, Lon: 0.2904;MEDIO;3
ACTIVIDAD;2025-06-02 21:29:00;Accion: Grabacion_Ring, Objetivo: Historial_Compras;ALTO;3
UBICACION;2026-04-29 08:23:20;Lat: 41.5368, Lon: -7.3663;BAJO;3
ACTIVIDAD;2026-02-08 18:01:57;Accion: Grabacion_Ring, Objetivo: Pagina_Subrayada;MEDIO;3
ACTIVIDAD;2025-12-14 07:59:04;Accion: Busqueda_Producto, Objetivo: Domotica_Hogar;BAJO;3
UBICACION;2025-06-13 04:50:53;Lat: 40.0158, Lon: -4.7054;BAJO;3
ACTIVIDAD;2026-03-19 12:08:57;Accion: Abandono_Carrito, Objetivo: Domotica_Hogar;ALTO;3
ACTIVIDAD;2025-09-02 15:58:00;Accion: Lectura_Kindle, Objetivo: Domotica_Hogar;ALTO;3
UBICACION;2025-10-03 02:09:09;Lat: 37.1084, Lon: -7.6780;BAJO;3
UBICACION;2025-09-13 19:58:43;Lat: 36.2316, Lon: -1.6104;ALTO;3
UBICACION;2025-11-26 02:12:38;Lat: 40.3727, Lon: -5.9514;BAJO;3
UBICACION;2025-07-23 18:09:26;Lat: 40.1962, Lon: 0.6640;ALTO;3
ACTIVIDAD;2026-03-30 16:47:29;Accion: Abandono_Carrito, Objetivo: Historial_Compras;ALTO;3
ACTIVIDAD;2025-12-30 07:17:34;Accion: Lectura_Kindle, Objetivo: Pagina_Subrayada;BAJO;3
ACTIVIDAD;2026-01-12 11:11:30;Accion: Visualizacion_Prime, Objetivo: Domotica_Hogar;BAJO;3
UBICACION;2026-01-17 23:34:18;Lat: 42.5317, Lon: -7.5210;ALTO;3
ACTIVIDAD;2026-05-11 12:14:58;Accion: Anadir_Carrito, Objetivo: Video_Puerta_Casa;ALTO;3
UBICACION;2025-07-26 21:26:58;Lat: 37.3514, Lon: -6.5822;BAJO;3
ACTIVIDAD;2026-03-06 10:33:05;Accion: Deteccion_Movimiento, Objetivo: Domotica_Hogar;ALTO;3
UBICACION;2026-03-23 11:08:02;Lat: 38.2276, Lon: 0.3230;ALTO;3
ACTIVIDAD;2026-04-14 03:34:12;Accion: Compra_1_Clic, Objetivo: Camara_Seguridad;BAJO;3
ACTIVIDAD;2025-05-28 04:36:43;Accion: Visualizacion_Prime, Objetivo: Domotica_Hogar;BAJO;3
ACTIVIDAD;2026-05-14 20:14:24;Accion: Lectura_Kindle, Objetivo: Domotica_Hogar;BAJO;3
ACTIVIDAD;2025-06-21 16:08:34;Accion: Compra_1_Clic, Objetivo: Serie_Streaming;BAJO;3
ACTIVIDAD;2026-05-06 01:10:30;Accion: Compra_1_Clic, Objetivo: Camara_Seguridad;MEDIO;3
ACTIVIDAD;2025-06-20 15:21:04;Accion: Visualizacion_Prime, Objetivo: Articulo_Guardado;BAJO;3
UBICACION;2025-08-29 23:06:35;Lat: 40.2875, Lon: -5.3140;MEDIO;3
UBICACION;2025-10-12 01:04:28;Lat: 39.9430, Lon: 2.7583;BAJO;3
UBICACION;2025-10-07 19:15:25;Lat: 37.9911, Lon: -3.0314;ALTO;3
UBICACION;2025-10-26 00:31:00;Lat: 39.6940, Lon: 0.6830;BAJO;3
ACTIVIDAD;2025-11-02 10:32:44;Accion: Deteccion_Movimiento, Objetivo: Pagina_Subrayada;BAJO;3
ACTIVIDAD;2025-07-29 01:08:07;Accion: Busqueda_Producto, Objetivo: Producto_Patrocinado;MEDIO;3
UBICACION;2026-03-26 14:15:51;Lat: 40.2521, Lon: 2.7053;ALTO;3
ACTIVIDAD;2026-02-26 15:37:59;Accion: Busqueda_Producto, Objetivo: Articulo_Guardado;BAJO;3
ACTIVIDAD;2025-08-19 17:55:09;Accion: Visualizacion_Prime, Objetivo: Articulo_Guardado;MEDIO;3
ACTIVIDAD;2025-09-04 11:24:32;Accion: Deteccion_Movimiento, Objetivo: Video_Puerta_Casa;BAJO;3
ACTIVIDAD;2025-11-21 08:14:45;Accion: Deteccion_Movimiento, Objetivo: Lista_Deseos;MEDIO;3
UBICACION;2026-01-12 16:48:09;Lat: 42.0934, Lon: -3.7839;MEDIO;3
ACTIVIDAD;2025-07-06 22:33:17;Accion: Compra_1_Clic, Objetivo: Lista_Deseos;ALTO;3
UBICACION;2026-02-23 11:02:36;Lat: 36.4869, Lon: 1.2602;ALTO;3
UBICACION;2025-09-04 20:46:49;Lat: 39.3585, Lon: -6.2238;ALTO;3
ACTIVIDAD;2025-10-20 08:43:01;Accion: Anadir_Carrito, Objetivo: Domotica_Hogar;ALTO;3
ACTIVIDAD;2026-04-08 03:47:16;Accion: Abandono_Carrito, Objetivo: Lista_Deseos;MEDIO;3
UBICACION;2025-12-30 12:15:11;Lat: 41.2923, Lon: -1.0995;MEDIO;3
UBICACION;2025-08-18 08:05:50;Lat: 40.4575, Lon: -7.6609;ALTO;3
ACTIVIDAD;2025-09-14 08:50:02;Accion: Visualizacion_Prime, Objetivo: Articulo_Guardado;MEDIO;3
UBICACION;2025-06-27 15:28:08;Lat: 42.7323, Lon: -3.5129;BAJO;3
ACTIVIDAD;2025-11-30 22:45:50;Accion: Grabacion_Ring, Objetivo: Producto_Patrocinado;BAJO;3
UBICACION;2025-12-22 08:05:04;Lat: 38.4378, Lon: -6.2958;ALTO;3
